date,message_id,message,views,forwards
2024-11-25 11:11:50+00:00,742,$CHEEMS added to Bybit API,5529.0,7.0
2024-11-25 10:47:09+00:00,741,$ZRC listed on Bybit futures,8329.0,5.0
2024-11-25 09:58:08+00:00,740,$CHILLGUY listed on Bybit spot,29651.0,161.0
2024-11-25 09:35:12+00:00,739,"$WHY, $CHEEMS listed on Binance futures",14227.0,74.0
2024-11-25 08:21:13+00:00,738,$ME listed on Bybit pre-market,7928.0,12.0
2024-11-25 06:05:06+00:00,737,$MORPHO listed on OKX futures,5339.0,7.0
2024-11-25 02:00:04+00:00,736,"$BICO, $PUFFER listed on Bithumb spot",5234.0,10.0
2024-11-22 14:25:06+00:00,735,$MEMEFI listed on OKX futures,5661.0,6.0
2024-11-22 09:11:06+00:00,733,$MORPHO listed on Bybit futures,9543.0,10.0
2024-11-22 08:57:50+00:00,732,$MORPHO added to Bybit API,5731.0,3.0
2024-11-22 08:10:03+00:00,731,$ZRC listed on Bybit spot,15035.0,31.0
2024-11-22 03:05:02+00:00,730,$ME listed on OKX pre-market,18444.0,36.0
2024-11-21 16:10:01+00:00,728,CoW Protocol ($COW) listed on Coinbase International futures,6048.0,15.0
2024-11-21 10:28:54+00:00,727,$CHILLGUY listed on Bybit futures,6703.0,54.0
2024-11-21 10:26:54+00:00,726,$OL listed on Bybit futures,5487.0,5.0
2024-11-21 10:10:05+00:00,725,$MEMEFI listed on Bybit spot,5499.0,12.0
2024-11-21 10:09:47+00:00,724,$CHILLGUY added to Bybit API,9093.0,66.0
2024-11-21 10:02:50+00:00,723,$OL added to Bybit API,8448.0,9.0
2024-11-21 09:53:21+00:00,722,$THRUST added to Bybit launchpool,5700.0,6.0
2024-11-21 09:30:10+00:00,721,"$SLERF, $SCRT listed on Binance futures",13792.0,87.0
2024-11-21 08:00:42+00:00,720,$PNUT listed on Bybit spot,11368.0,40.0
2024-11-21 07:03:37+00:00,719,$SPX listed on Bybit spot,9516.0,52.0
2024-11-21 06:40:08+00:00,718,"$TON, $METIS listed on Bithumb spot",5225.0,13.0
2024-11-20 17:10:00+00:00,717,FLOKI ($FLOKI) listed on Coinbase spot,6583.0,39.0
2024-11-20 10:25:08+00:00,716,$OL listed on OKX futures,4470.0,4.0
2024-11-20 07:43:52+00:00,715,"$DEGEN, SLERF, $ARKM listed on OKX futures",7423.0,19.0
2024-11-20 06:05:02+00:00,714,$MORPHO listed on OKX spot,7006.0,11.0
2024-11-20 02:55:40+00:00,713,$BONK listed on Upbit spot,5269.0,43.0
2024-11-20 02:49:10+00:00,712,"$JASMY, $NCT listed on Upbit spot",4397.0,15.0
2024-11-19 12:01:42+00:00,711,$MAJOR added to Bybit launchpool,4356.0,10.0
2024-11-19 11:10:01+00:00,710,$USUAL listed on Aevo pre-market,4264.0,6.0
2024-11-19 10:20:03+00:00,709,$VIRTUAL listed on Bybit spot,5502.0,44.0
2024-11-19 09:55:02+00:00,708,$LUCE listed on Bybit futures,11193.0,68.0
2024-11-19 09:50:29+00:00,707,$PEAQ listed on Bybit futures,4266.0,6.0
2024-11-19 09:11:47+00:00,706,$LUCE added to Bybit API,19388.0,154.0
2024-11-19 09:04:50+00:00,705,$PEAQ added to Bybit API,6171.0,16.0
2024-11-19 08:02:20+00:00,704,$BAN listed on Bybit spot,4511.0,22.0
2024-11-19 06:15:03+00:00,703,$OL listed on Bybit spot,4233.0,6.0
2024-11-19 06:10:00+00:00,702,$ME listed on Aevo pre-market,4455.0,8.0
2024-11-19 03:30:05+00:00,701,"$RAY, $PONKE listed on Bithumb spot",4509.0,15.0
2024-11-19 03:15:07+00:00,700,$DOG listed on OKX futures,4272.0,16.0
2024-11-18 16:10:00+00:00,699,io .net ($IO) listed on Coinbase International futures,4280.0,19.0
2024-11-18 12:01:30+00:00,698,$MORPHO added to Bybit launchpool,11240.0,21.0
2024-11-18 10:43:21+00:00,697,$RIFSOL listed on Bybit futures,4812.0,35.0
2024-11-18 10:32:03+00:00,696,$RIFSOL added to Bybit API,28017.0,112.0
2024-11-18 09:30:20+00:00,695,"$BAN, $AKT listed on Binance futures",8000.0,57.0
2024-11-18 09:09:10+00:00,694,$BAN listed on Bybit futures,4200.0,10.0
2024-11-18 08:48:03+00:00,693,$BAN added to Bybit API,4146.0,10.0
2024-11-18 08:39:08+00:00,692,$USUAL listed on Bybit pre-market,7145.0,16.0
2024-11-18 08:25:03+00:00,691,$MAJOR listed on Bybit pre-market,10152.0,15.0
2024-11-18 08:01:04+00:00,690,$STOP listed on Bybit spot,9623.0,16.0
2024-11-18 06:05:03+00:00,689,$OL listed on OKX spot,3904.0,6.0
2024-11-15 20:10:00+00:00,688,$FLOKI added to Coinbase roadmap,11264.0,47.0
2024-11-15 10:29:41+00:00,687,$PROS listed on Bybit futures,4440.0,8.0
2024-11-15 10:16:00+00:00,686,$PROS added to Bybit API,9269.0,13.0
2024-11-15 09:30:21+00:00,685,$DEGEN listed on Binance futures,15959.0,106.0
2024-11-15 08:05:08+00:00,684,$MOODENG listed on OKX spot,5722.0,31.0
2024-11-15 01:55:52+00:00,683,$XION listed on Bybit pre-market,7169.0,12.0
2024-11-14 10:05:03+00:00,682,$CMETH listed on Bybit spot,4601.0,5.0
2024-11-14 09:58:18+00:00,681,$HIPPO listed on Bybit futures,4601.0,7.0
2024-11-14 09:58:18+00:00,680,$SD listed on Bybit futures,4266.0,2.0
2024-11-14 09:43:03+00:00,679,$HIPPO added to Bybit API,4375.0,12.0
2024-11-14 09:02:58+00:00,678,$SD added to Bybit API,4117.0,8.0
2024-11-14 08:59:01+00:00,677,$TAI added to Bybit API,4169.0,10.0
2024-11-14 08:45:06+00:00,676,$ACT listed on OKX futures,4567.0,9.0
2024-11-14 07:32:22+00:00,675,Usual ($USUAL) added to Binance launchpool/spot,4883.0,26.0
2024-11-14 07:05:06+00:00,674,$ACT listed on OKX spot,4471.0,18.0
2024-11-14 07:02:01+00:00,673,$TAI listed on Bybit futures,4101.0,15.0
2024-11-14 03:05:00+00:00,672,$MAJOR listed on OKX pre-market,5462.0,7.0
2024-11-14 03:00:37+00:00,671,$ZRC listed on Bybit pre-market,16060.0,30.0
2024-11-14 02:35:06+00:00,670,"$ALT, $SWELL listed on Bithumb spot",4035.0,11.0
2024-11-13 19:40:00+00:00,669,dogwifhat ($WIF) listed on Coinbase spot,11372.0,30.0
2024-11-13 19:00:00+00:00,668,$WIF added to Coinbase roadmap,4946.0,55.0
2024-11-13 14:40:00+00:00,667,Pepe ($PEPE) listed on Coinbase spot,11804.0,52.0
2024-11-13 14:00:00+00:00,666,$PEPE added to Coinbase roadmap,15150.0,65.0
2024-11-13 11:04:49+00:00,665,$MAJOR (Major) listed on OKX pre-market,3511.0,4.0
2024-11-13 10:30:11+00:00,664,"$HIPPO, $X listed on Binance futures",4824.0,59.0
2024-11-13 10:05:07+00:00,663,$MAJOR listed on OKX spot,3965.0,11.0
2024-11-13 10:05:02+00:00,662,$NS listed on Bybit spot,3567.0,3.0
2024-11-13 09:41:00+00:00,661,$TROY listed on Bybit futures,6881.0,14.0
2024-11-13 09:31:00+00:00,660,$TROY added to Bybit API,3654.0,6.0
2024-11-13 06:20:02+00:00,659,$AGLD listed on Upbit spot,5396.0,18.0
2024-11-13 03:05:08+00:00,658,$SWELL listed on OKX futures,9553.0,12.0
2024-11-12 14:01:10+00:00,657,$GOAT listed on Bybit spot,7765.0,60.0
2024-11-12 14:00:00+00:00,656,Coinbase 50 Index ($COIN50) listed on Coinbase International futures: Nov 12 at 14:30 UTC,3520.0,10.0
2024-11-12 09:51:47+00:00,655,$FWOG listed on Bybit futures,4216.0,27.0
2024-11-12 09:33:59+00:00,654,$FWOG added to Bybit API,8468.0,45.0
2024-11-12 07:56:38+00:00,653,$MEMEFI listed on Bybit pre-market,3502.0,14.0
2024-11-12 05:49:05+00:00,652,"$TURBO, $MVL, $TOKAMAK listed on Bithumb spot",3235.0,8.0
2024-11-12 02:15:06+00:00,651,$PNUT listed on OKX futures,3374.0,6.0
2024-11-11 09:25:08+00:00,650,$PNUT listed on OKX spot,3577.0,9.0
2024-11-11 08:26:55+00:00,649,$PNUT added to Bybit API,3347.0,9.0
2024-11-11 08:24:00+00:00,648,$ACT added to Bybit API,3293.0,5.0
2024-11-11 07:31:31+00:00,647,$ACT listed on Bybit futures,4037.0,22.0
2024-11-11 07:11:29+00:00,646,$PNUT listed on Bybit futures,17207.0,57.0
2024-11-11 05:39:42+00:00,645,Act I : The AI Prophecy ($ACT) and Peanut the Squirrel ($PNUT) listed on Binance spot,10824.0,92.0
2024-11-08 14:03:10+00:00,644,"$GRASS, $DRIFT, $SWELL listed on Binance futures",5182.0,29.0
2024-11-08 10:43:59+00:00,643,$COW listed on Bybit futures,3769.0,6.0
2024-11-08 10:34:01+00:00,642,$​COW added to Bybit API,3556.0,3.0
2024-11-08 05:45:01+00:00,641,$DRIFT listed on Upbit spot,14951.0,34.0
2024-11-07 16:10:00+00:00,640,Raydium ($RAY) listed on Coinbase International futures,10517.0,36.0
2024-11-07 11:32:01+00:00,639,$SWELL listed on Bybit futures,3407.0,4.0
2024-11-07 10:29:16+00:00,637,$MOG listed on Binance futures,4641.0,16.0
2024-11-06 12:26:48+00:00,636,,3231.0,0.0
2024-11-06 05:10:16+00:00,635,Cow Protocol ($COW) and Cetus Protocol ($CETUS) listed on Binance spot,7232.0,38.0
2024-11-06 02:05:01+00:00,634,$MEMEFI listed on OKX spot,2742.0,8.0
2024-11-05 10:05:03+00:00,633,$SWELL added to Bybit launchpool,2927.0,10.0
2024-11-04 10:30:29+00:00,632,$PONKE listed on Binance futures,14283.0,51.0
2024-11-04 06:44:56+00:00,631,$BBQ listed on Bybit spot,10414.0,17.0
2024-11-01 09:44:02+00:00,626,$VIRTUAL listed on Bybit futures,4533.0,18.0
2024-11-01 09:36:01+00:00,625,$KAIA listed on Bybit futures,4806.0,7.0
2024-11-01 06:03:01+00:00,624,$SCR listed on OKX spot,6429.0,10.0
2024-10-31 16:10:00+00:00,623,First Neiro On Ethereum ($NEIRO) listed on Coinbase International futures,5148.0,22.0
2024-10-31 11:00:13+00:00,622,$TROY listed on Binance futures,3159.0,3.0
2024-10-29 06:07:20+00:00,621,"$CARV, $OMNI listed on Bithumb spot",3393.0,6.0
2024-10-28 12:00:14+00:00,620,$SANTOS listed on Binance futures,4816.0,8.0
2024-10-28 10:03:20+00:00,619,BBQCOIN ($USDT) added to Bybit web3 ido,3506.0,11.0
2024-10-28 03:10:12+00:00,618,$GRASS listed on OKX futures,3157.0,12.0
2024-10-25 10:30:11+00:00,617,$SAFE listed on Binance futures,3492.0,7.0
2024-10-25 09:22:37+00:00,616,$X listed on Bybit futures,5322.0,7.0
2024-10-25 09:20:39+00:00,615,$LUMIA listed on Bybit futures,5229.0,9.0
2024-10-25 08:00:42+00:00,614,$MOODENG listed on Binance futures: Oct 25 at 10:00 UTC,12143.0,54.0
2024-10-25 07:25:13+00:00,613,$X listed on OKX futures,3184.0,7.0
2024-10-25 06:00:26+00:00,612,$CAT listed on OKX spot,14683.0,47.0
2024-10-25 03:15:18+00:00,611,$MEMEFI listed on OKX pre-market,3146.0,9.0
2024-10-24 11:34:41+00:00,610,$GOAT listed on Binance futures: Oct 24 at 13:30 UTC,6223.0,81.0
2024-10-24 07:40:06+00:00,609,"$BEAM, $AUCTION listed on Bithumb spot",2926.0,7.0
2024-10-24 06:10:07+00:00,608,$GOAT listed on OKX futures,3982.0,26.0
2024-10-22 11:35:06+00:00,607,$SCR listed on OKX futures,2719.0,2.0
2024-10-22 10:30:01+00:00,606,Scroll ($SCR) listed on Coinbase International futures,6666.0,11.0
2024-10-22 08:01:04+00:00,605,Scroll ($SCR) listed on Bybit spot,2597.0,5.0
2024-10-22 07:00:06+00:00,604,$NEIRO listed on OKX spot,3422.0,13.0
2024-10-22 06:37:31+00:00,603,$UNI listed on Upbit spot,2721.0,11.0
2024-10-22 05:53:52+00:00,602,$BONK listed on Upbit spot,3672.0,24.0
2024-10-21 10:30:52+00:00,601,$CAT listed on Binance futures,12542.0,32.0
2024-10-21 06:25:04+00:00,600,$MEW listed on Upbit spot,2715.0,18.0
2024-10-20 09:35:05+00:00,599,$HPOS10I listed on Bybit futures,2758.0,19.0
2024-10-18 07:05:01+00:00,597,$BANANA listed on OKX spot,2722.0,11.0
2024-10-17 16:10:01+00:00,596,Turbo ($TURBO) listed on Coinbase International futures,2644.0,12.0
2024-10-17 12:02:54+00:00,595,$DEEP listed on Bybit futures,2414.0,5.0
2024-10-17 11:48:54+00:00,594,$DBR listed on Bybit futures,2344.0,4.0
2024-10-17 08:47:58+00:00,593,$INJ listed on Upbit spot,2439.0,9.0
2024-10-17 04:01:03+00:00,592,PUFF ($PUFF) listed on Bybit spot,2217.0,8.0
2024-10-15 07:01:21+00:00,590,X Empire ($X) listed on Bybit spot,2335.0,11.0
2024-10-15 03:06:20+00:00,589,$CARV listed on Upbit spot,3995.0,11.0
2024-10-14 16:59:00+00:00,587,Degen ($DEGEN) listed on Coinbase spot,2119.0,4.0
2024-10-14 13:12:28+00:00,586,$PUFFER listed on Bybit futures,2166.0,5.0
2024-10-14 12:59:00+00:00,585,$DBR listed on Aevo pre-market,1975.0,4.0
2024-10-14 11:09:27+00:00,584,$PUFFER listed on OKX futures: Oct 14 at 12:30 UTC,3706.0,14.0
2024-10-14 08:01:53+00:00,583,$DBR added to Bybit launchpool,2200.0,11.0
2024-10-12 08:27:09+00:00,582,X empire ($X) listed on OKX spot: Oct 24 at 12:00 UTC,2068.0,6.0
2024-10-11 09:42:08+00:00,581,$CATS listed on Bybit futures,6236.0,10.0
2024-10-10 16:01:01+00:00,580,Big Time ($BIGTIME) listed on Coinbase International futures,3421.0,15.0
2024-10-09 10:04:57+00:00,579,$KMNO listed on Bybit futures,3657.0,11.0
2024-10-09 10:01:52+00:00,578,Zap Tech ($ZAP) listed on Bybit spot,2167.0,4.0
2024-10-08 16:04:00+00:00,577,io․net ($IO) listed on Coinbase spot,7779.0,18.0
2024-10-08 13:01:01+00:00,576,$USDC on SUI added to Coinbase roadmap,3356.0,8.0
2024-10-08 12:09:21+00:00,575,Scroll ($SCR) added to Binance launchpool/spot,2104.0,4.0
2024-10-07 09:09:29+00:00,573,$PYR listed on Bybit futures,3652.0,10.0
2024-10-04 10:48:14+00:00,572,$WHY listed on Bybit futures,10680.0,21.0
2024-10-04 08:02:16+00:00,571,$NAVX added to Bybit launchpool,2577.0,7.0
2024-10-03 16:01:00+00:00,570,Arkham ($ARKM) listed on Coinbase International futures,5525.0,17.0
2024-10-03 09:03:35+00:00,569,PayPal USD ($PYUSD) listed on OKX spot: Oct 3 at 12:00 UTC,2394.0,7.0
2024-10-03 05:03:19+00:00,568,"$MOODENG, NEIRO listed on OKX futures",5176.0,30.0
2024-10-02 10:32:33+00:00,567,$DIA listed on Binance futures: Oct 2 at 12:30 UTC,2386.0,4.0
2024-10-02 10:02:24+00:00,566,ZAP ($ZAP) added to Bybit web3 ido,2294.0,5.0
2024-10-02 08:54:39+00:00,565,CARV ($CARV) listed on Bybit pre-market,2567.0,10.0
2024-10-02 08:47:26+00:00,564,$GOMINING listed on Bybit futures,2126.0,6.0
2024-10-02 06:37:05+00:00,562,$W listed on Upbit spot,2170.0,18.0
2024-10-01 18:51:01+00:00,561,io.net ($IO) added to Coinbase roadmap,6716.0,12.0
2024-10-01 08:37:16+00:00,560,$MOODENG listed on Bybit futures,15530.0,52.0
2024-10-01 04:40:12+00:00,559,$EIGEN listed on OKX futures: Oct 1 at 06:30 UTC,2006.0,3.0
2024-09-30 15:52:00+00:00,558,EigenLayer ($EIGEN) listed on Coinbase spot,4599.0,6.0
2024-09-30 12:19:08+00:00,557,Eigen ($EIGEN) listed on OKX spot: Oct 1 at 06:00 UTC,1954.0,5.0
2024-09-30 10:42:41+00:00,556,$COS listed on Binance futures: Sep 30 at 13:00 UTC,4994.0,10.0
2024-09-30 09:23:53+00:00,555,EigenLayer ($EIGEN) listed on Bybit spot,1850.0,3.0
2024-09-30 09:00:06+00:00,554,$PRIME listed on Bybit futures,1713.0,7.0
2024-09-30 08:21:30+00:00,553,EigenLayer ($EIGEN) listed on Binance spot: Oct 1 at 05:00 UTC,1881.0,13.0
2024-09-27 19:58:42+00:00,552, EigenLayer ($EIGEN) added to Coinbase roadmap,3485.0,12.0
2024-09-27 16:04:00+00:00,551,Artificial Superintelligence Alliance ($FET) listed on Coinbase International futures,10892.0,22.0
2024-09-27 10:36:17+00:00,550,Pendle ($PENDLE) listed on OKX spot,1789.0,6.0
2024-09-27 09:42:11+00:00,549,Movement Network ($MOVE) listed on Bybit pre-market,2265.0,18.0
2024-09-27 09:01:03+00:00,548,$REI listed on Binance futures: Sep 27 at 11:00 UTC,1750.0,2.0
2024-09-27 02:32:49+00:00,547,Hamster Kombat ($HMSTR) listed on Bybit spot,4033.0,5.0
2024-09-26 15:01:00+00:00,546,Hamster Kombat ($HMSTR) listed on Coinbase International futures,4509.0,19.0
2024-09-26 10:09:06+00:00,544,$HMSTR listed on OKX futures: Sep 26 at 12:30 UTC,1790.0,6.0
2024-09-25 10:33:16+00:00,543,Ice ($ICE) listed on OKX spot: Jan 19 at 10:00 UTC,5418.0,11.0
2024-09-25 02:44:36+00:00,542,,2577.0,2.0
2024-09-24 20:46:00+00:00,541,ZKsync ($ZK) listed on Coinbase spot,7247.0,17.0
2024-09-24 09:30:21+00:00,540,$LOKA listed on Binance futures,7473.0,15.0
2024-09-24 06:03:07+00:00,539,$POL listed on OKX futures: Sep 24 at 08:30 UTC,2301.0,5.0
2024-09-23 16:22:00+00:00,538,CoW Protocol ($COW) listed on Coinbase spot,11907.0,28.0
2024-09-23 16:04:01+00:00,537,Moonwell ($WELL) listed on Coinbase spot,6736.0,15.0
2024-09-23 16:00:01+00:00,536,Catizen ($CATI) listed on Coinbase International futures,11043.0,35.0
2024-09-23 13:49:00+00:00,535,$SCR listed on Aevo pre-market,7506.0,18.0
2024-09-23 11:00:26+00:00,534,$GHST listed on Binance futures: Sep 23 at 13:00 UTC,1763.0,8.0
2024-09-20 10:09:06+00:00,533,$CATI listed on OKX futures: Sep 20 at 10:30 UTC,3366.0,7.0
2024-09-20 09:30:24+00:00,532,$FIO listed on Binance futures,1943.0,7.0
2024-09-20 04:06:07+00:00,531,$TAO listed on OKX futures: Sep 20 at 05:00 UTC,9856.0,26.0
2024-09-19 10:30:38+00:00,529,$FIDA listed on Binance futures: Sep 19 at 12:30 UTC,1960.0,9.0
2024-09-19 09:21:46+00:00,528,$ALEO listed on Bybit futures,2000.0,5.0
2024-09-19 06:44:55+00:00,527,$MEW listed on Upbit spot,3488.0,13.0
2024-09-18 16:11:00+00:00,525,Zetachain ($ZETACHAIN) listed on Coinbase spot,10415.0,20.0
2024-09-18 15:59:00+00:00,524,Aleo ($ALEO) listed on Coinbase spot,4534.0,14.0
2024-09-18 11:30:15+00:00,523,$KDA listed on Binance futures: Sep 18 at 13:30 UTC,1785.0,2.0
2024-09-18 10:05:00+00:00,522,$SOCIAL listed on Aevo pre-market,1729.0,3.0
2024-09-18 10:01:15+00:00,521,Eigenpie ($EGP) added to Bybit web3 ido,1730.0,2.0
2024-09-17 20:53:56+00:00,520,CoW Protocol ($COW) added to Coinbase roadmap,4369.0,16.0
2024-09-17 07:00:10+00:00,518,Hamster Kombat ($HMSTR) listed on OKX spot: Sep 26 at 12:00 UTC,1657.0,4.0
2024-09-16 11:50:02+00:00,517,$NEIROCTO listed on Bybit futures,2907.0,10.0
2024-09-16 10:30:12+00:00,516,"$CATI, $HMSTR listed on Binance futures: Sep 20 at 10:30 UTC",1665.0,4.0
2024-09-16 08:30:46+00:00,515,"$NEIRO, $1MBABYDOGE listed on Binance futures: Sep 16 at 11:30 UTC",1770.0,4.0
2024-09-16 05:45:12+00:00,514,"$NEIRO, $TURBO, $1MBABYDOGE listed on Binance spot",1674.0,17.0
2024-09-15 13:04:59+00:00,513,$UXLINK listed on Binance futures,1550.0,6.0
2024-09-13 12:32:56+00:00,512,Catizen ($CATI) added to Binance launchpool/spot: Sep 20 at 10:00 UTC,2744.0,11.0
2024-09-13 12:13:47+00:00,511,$CAT listed on Bybit futures,1558.0,5.0
2024-09-13 10:00:32+00:00,510,Catizen ($CATI) listed on Bybit spot,2587.0,3.0
2024-09-13 04:36:21+00:00,509,Nervos ($CKB) listed on Upbit spot,1534.0,2.0
2024-09-12 15:59:00+00:00,508,"Polygon ($POL), Dogs ($DOGS) listed on Coinbase International futures",7345.0,18.0
2024-09-12 15:01:54+00:00,507,Hamster Kombat ($HMSTR) added to Binance launchpool/spot: Sep 26 at 12:00 UTC,2113.0,13.0
2024-09-10 10:15:14+00:00,506,$AERGO listed on Binance futures: Sep 10 at 12:15 UTC,3781.0,12.0
2024-09-10 09:44:10+00:00,505,$QUICK listed on Bybit futures,1542.0,3.0
2024-09-09 10:30:20+00:00,504,$RPL listed on Binance futures: Sep 9 at 12:30 UTC,8099.0,24.0
2024-09-09 08:00:59+00:00,503,CATI ($Catizen) listed on OKX spot: Sep 20 at 11:00 UTC,12492.0,55.0
2024-09-06 15:57:35+00:00,502,ZKsync ($ZK) added to Coinbase roadmap,10354.0,29.0
2024-09-06 13:00:30+00:00,501,$NEIROETH listed on Binance futures: Sep 6 at 14:00 UTC,3369.0,39.0
2024-09-06 04:00:13+00:00,500,$QUICK listed on Binance futures: Sep 6 at 05:00 UTC,8737.0,26.0
2024-09-05 21:19:33+00:00,499,Moonwell ($WELL) added to Coinbase roadmap,5838.0,18.0
2024-09-05 16:58:00+00:00,498,$GRASS listed on Aevo pre-market,4695.0,12.0
2024-09-05 16:00:00+00:00,497,"Immutable ($IMX), Flow ($FLOW) listed on Coinbase International futures",12817.0,23.0
2024-09-05 09:02:43+00:00,496,$POL listed on Bybit futures,1480.0,3.0
2024-09-05 06:02:24+00:00,495,$BIGTIME listed on Upbit spot,1457.0,6.0
2024-09-05 05:00:15+00:00,494,$BSW listed on Binance futures: Sep 5 at 06:00 UTC,1395.0,4.0
2024-09-05 03:30:18+00:00,493,"$JTO, $ETHFI listed on Bithumb spot",1371.0,2.0
2024-09-04 17:41:01+00:00,491,Polygon Ecosystem Token ($POL) listed on Coinbase spot,1325.0,3.0
2024-09-04 09:04:51+00:00,490,$FLUX listed on Bybit futures,1389.0,4.0
2024-09-03 09:36:07+00:00,489,$SLF listed on Bybit futures,1312.0,4.0
2024-09-03 06:00:29+00:00,488,$FLUX listed on Binance futures: Sep 3 at 07:00 UTC,1293.0,3.0
2024-09-02 09:36:10+00:00,487,$CHESS listed on Bybit futures,1274.0,4.0
2024-08-30 08:56:53+00:00,486,Swell Network ($SWELL) listed on Bybit pre-market,10884.0,22.0
2024-08-30 08:10:34+00:00,485,HMSTR ($Hamster Kombat) listed on OKX spot,17033.0,54.0
2024-08-29 16:00:00+00:00,482,"BounceBit ($BB), Conflux ($CFX), Neo ($NEO) listed on Coinbase International futures",13097.0,31.0
2024-08-29 07:20:32+00:00,481,$POPCAT listed on OKX futures: Aug 29 at 09:00 UTC,12259.0,24.0
2024-08-29 06:30:12+00:00,480,$CHESS listed on Binance futures: Aug 29 at 07:30 UTC,1610.0,8.0
2024-08-28 08:30:22+00:00,479,$MBOX listed on Binance futures: Aug 28 at 09:30 UTC,1602.0,9.0
2024-08-28 08:00:21+00:00,478,MetaCene ($MAK) added to Bybit launchpad,1395.0,5.0
2024-08-27 11:02:01+00:00,477,$ORDER listed on Bybit futures,1417.0,2.0
2024-08-27 10:44:00+00:00,476,$NULS listed on Bybit futures,1331.0,1.0
2024-08-26 13:37:45+00:00,475,$DOGS listed on Bybit futures,1404.0,3.0
2024-08-26 09:03:56+00:00,474,$SUNDOG listed on Bybit futures,3138.0,11.0
2024-08-26 08:53:56+00:00,473,$VIDT listed on Bybit futures,1412.0,2.0
2024-08-26 07:30:08+00:00,472,"$NULS, $DOGS listed on Binance futures",1698.0,8.0
2024-08-26 07:00:08+00:00,471,Eurite ($EURI) listed on Binance spot: Aug 28 at 10:00 UTC,1931.0,5.0
2024-08-23 14:20:00+00:00,470,$MAK listed on Aevo pre-market,1463.0,3.0
2024-08-23 10:30:55+00:00,469,$DOGS listed on OKX futures: Aug 26 at 12:30 UTC,1585.0,3.0
2024-08-23 09:59:30+00:00,468,Orderly Network ($ORDER) added to Bybit launchpool,1438.0,6.0
2024-08-23 09:00:24+00:00,467,MetaCene ($MAK) listed on Bybit pre-market,1414.0,5.0
2024-08-23 07:30:43+00:00,466,$VIDT listed on Binance futures: Aug 23 at 09:30 UTC,1463.0,4.0
2024-08-23 03:13:00+00:00,465,$SAI listed on Aevo pre-market,1317.0,2.0
2024-08-22 16:00:00+00:00,464,"Render ($RENDER), Saga ($SAGA), Threshold ($T) listed on Coinbase International futures",1536.0,6.0
2024-08-22 11:24:49+00:00,463,"$POPCAT, $SUN listed on Binance futures",5236.0,17.0
2024-08-22 08:30:09+00:00,462,$ALPACA listed on Binance futures: Aug 22 at 10:30 UTC,1288.0,5.0
2024-08-21 16:30:18+00:00,460,Polygon Ecosystem Token ($POL) added to Coinbase roadmap,3388.0,9.0
2024-08-21 14:44:00+00:00,459,$DOGS listed on Aevo pre-market,1246.0,5.0
2024-08-21 11:27:01+00:00,458,$VOXEL listed on Bybit futures,2473.0,5.0
2024-08-20 16:42:07+00:00,457,Dogs ($DOGS) added to Binance launchpool/spot: Aug 26 at 12:00 UTC,1427.0,14.0
2024-08-20 11:17:17+00:00,456,"$BRETT, $PEPE listed on Upbit spot",1253.0,8.0
2024-08-20 10:28:54+00:00,455,$SYN listed on Bybit futures,1508.0,6.0
2024-08-20 10:26:54+00:00,454,$SYS listed on Bybit futures,2880.0,5.0
2024-08-20 09:58:53+00:00,453,DOGS listed on Bybit spot,1182.0,6.0
2024-08-20 09:53:53+00:00,452,Neiro ($NEIRO) listed on Bybit spot: Aug 21 at 10:00 UTC,1296.0,7.0
2024-08-20 09:00:12+00:00,451,$BRETT listed on Binance futures: Aug 20 at 10:35 UTC,2987.0,27.0
2024-08-20 08:30:14+00:00,450,$VOXEL listed on Binance futures: Aug 20 at 10:30 UTC,1155.0,8.0
2024-08-19 12:01:10+00:00,449,Orderly Network ($ORDER) listed on Bybit pre-market,1105.0,6.0
2024-08-19 07:00:15+00:00,448,$SYS listed on Binance futures: Aug 19 at 12:30 UTC,1911.0,8.0
2024-08-16 10:47:02+00:00,447,$FDUSD listed on Bybit futures,2689.0,8.0
2024-08-16 08:30:05+00:00,446,$SYN listed on Binance futures: Aug 16 at 12:30 UTC,1309.0,5.0
2024-08-15 16:00:00+00:00,444,"Cosmos ($ATOM), dYdX ($DYDX), MANTRA ($OM) listed on Coinbase International futures",1347.0,4.0
2024-08-15 10:01:50+00:00,443,$NEIRO listed on Bybit futures,2398.0,13.0
2024-08-15 09:54:27+00:00,442,$BOME listed on OKX futures: Aug 15 at 10:20 UTC,1306.0,2.0
2024-08-15 09:21:48+00:00,441,Dogs ($DOGS) listed on Bybit spot: Aug 20 at 12:00 UTC,1325.0,3.0
2024-08-15 09:00:12+00:00,440,"$G, $RARE listed on Binance futures",1297.0,4.0
2024-08-15 02:08:29+00:00,439,"ARKM, PIXEL, BOME listed on OKX spot",1562.0,7.0
2024-08-14 12:00:24+00:00,438,$BANANA listed on Binance futures: Aug 15 at 02:00 UTC,1112.0,2.0
2024-08-14 09:02:34+00:00,437,DOGS ($DOGS) listed on OKX spot,1131.0,9.0
2024-08-14 07:25:05+00:00,436,20 new USDC trading pairs listed on Bybit spot,1305.0,2.0
2024-08-14 02:53:52+00:00,435,$ATH listed on Bithumb spot,1031.0,2.0
2024-08-14 02:21:08+00:00,434,Aethir ($ATH) listed on Upbit spot,2353.0,10.0
